"","X","joe_issue_ID","jp_id","jp_section","jp_institution","jp_division","jp_department","jp_keywords","jp_title","jp_full_text","jp_salary_range","jp_agency_insertion_num","jp_new","locations","JEL_Classifications","Application_deadline","domestic","country","iso3","otherdate","url","InquiryEmail","otherdate_noyear","otherdate_day","otherdate_month","otherdate_asDate_ready","deadline_other","true_deadline","ft","myfields","positionsToKeep"
"153",314,"2018-02",111460970,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","Grinnell College",NA,"Economics","macroeconomics
financial economics
behavioral and experimental economics
economic history
history of economic thought","Assistant Professor of Economics (Open)","The Department of Economics invites applications for a tenure-track appointment beginning Fall 2019. Assistant Professor (Ph.D.) preferred; Instructor (ABD) or Associate Professor possible. Research and teaching interests might include, but are not limited to macroeconomics, financial economics, behavioral and experimental economics, economic history, or history of economic thought. 

Grinnell College is a highly selective undergraduate liberal arts college with a strong tradition of social responsibility. In letters of application, candidates should discuss their potential to contribute to a college community that maintains a diversity of people and perspectives as one of its core values. To be assured of full consideration, all application materials should be received by November 16, 2018. Please visit our application website at https://jobs.grinnell.edu to find more details about the job and submit applications online. Candidates will need to upload a letter of application, curriculum vitae, transcripts (copies are acceptable), a sample research paper, a statement of teaching philosophy (with interests), and, if possible, evidence of teaching effectiveness, and provide email addresses for three references. Questions about this search should be directed to the search chair, Professor Keith Brouhle, at [EconomicsSearch@grinnell.edu] or 641-269-3173. 
",NA,NA,NA,"UNITED STATES Iowa Grinnell","B0 - General
N0 - General
D9 - Micro-Based Behavioral Economics
E7 - Macro-Based Behavioral Economics
G4 - Behavioral Finance
C9 - Design of Experiments
G0 - General
E0 - General
00 - Default: Any Field",2018-11-16,TRUE,"UNITED STATES","USA","November 16, 2018","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111460970","earch@grinnell.edu","November 16",16,11,"2018-11-16",2018-11-16,2018-11-16,TRUE,TRUE,TRUE
"154",318,"2018-02",111460473,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","Hamilton College",NA,"Economics","Macroeconomics and Monetary Economics","Assistant Professor","The Economics Department at Hamilton College invites applications for a tenure-track position in applied macroeconomics at the Assistant Professor level beginning July 1, 2019. Applicants should be committed to excellence in both undergraduate teaching and scholarly research. While the successful candidate will teach courses in macroeconomics on a regular basis, scholarship in related fields will also be welcome.  The standard teaching load in the department, which has 14 full-time faculty members, is 5 courses per year, with a course reduction in the first year for beginning instructors. The College provides ample support for research, including start-up funds. Applicants should hold a Ph.D. in Economics or expect to complete all requirements before fall 2019. 

Applicants should send cover letter, diversity statement, vita, research sample, graduate transcript, and documentation of teaching effectiveness addressed to Prof. Ann Owen, Economics Department, Hamilton College, via Interfolio at http://apply.interfolio.com/53184. We are seeking candidates who can demonstrate their experience in teaching or working with diverse student populations. Your diversity statement should address the ways in which you would further the College's goal of building a diverse educational environment. Please also arrange to have three letters of recommendation uploaded to the Interfolio address above. For full consideration, completed applications should be received by November 16, 2018.

Hamilton College (www.hamilton.edu) is a highly selective residential liberal arts college located in the Mohawk Valley of upstate New York.  Applicants with dual-career considerations can find other Hamilton and nearby academic job listings at www.upstatenyherc.org, as well as additional information at https://www.hamilton.edu/dof/faculty-development/resources-for-prospective-or-new-faculty/opportunities-for-spouses-or-partners (Opportunities for Spouses or Partners). Dual career couples should be aware that Hamilton is hiring a second tenure track assistant professor in the field of urban economics.  Hamilton College is also located within easy commuting distance of Colgate University in Hamilton, NY.  Colgate is also planning to make multiple appointments in Economics and other disciplines. Hamilton College is an affirmative action, equal opportunity employer and is committed to diversity in all areas of the campus community. Hamilton provides domestic partner benefits. Candidates from underrepresented groups in higher education are especially encouraged to apply.
",NA,NA,NA,"UNITED STATES New York Clinton","E - Macroeconomics and Monetary Economics",NA,TRUE,"UNITED STATES","USA","November 16, 2018","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111460473","","November 16",16,11,"2018-11-16",2018-11-16,2018-11-16,TRUE,TRUE,TRUE
"155",696,"2018-02",111460622,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","The University of Chicago Booth School of Business",NA,NA,NA,"Assistant/Associate Professor of Econometrics and Statistics","
The University of Chicago Booth School of Business is seeking to appoint outstanding scholars to tenure-track positions in Econometrics and Statistics for the 2019-20 academic year.  

Applications are invited from individuals who have earned a PhD (or equivalent) or expect to receive a doctorate in the near future.  Members of our faculty are expected to conduct original research of exceptionally high quality, to teach effectively, and to participate in and contribute to the academic environment.  Junior candidates will be judged on potential, and we will rely heavily on the advice of established scholars.

Each candidate should submit a curriculum vitae, a sample of written work, and the names of at least two scholars qualified and willing to evaluate the candidate<U+2019>s ability, training, and potential for research and teaching.  Applications will be accepted online at: http://www.chicagobooth.edu/faculty/openings. We will start formally reviewing applications on November 16, 2018 and strongly encourage you to complete your application by then.  We will continue to accept applications until March 17, 2019. 

The University of Chicago is an Affirmative Action/Equal Opportunity/Disabled/Veterans Employer and does not discriminate on the basis of race, color, religion, sex, sexual orientation, gender identity, national or ethnic origin, age, status as an individual with a disability, protected veteran status, genetic information, or other protected classes under the law. 
For additional information please see the University<U+2019>s Notice of Nondiscrimination at http://www.uchicago.edu/about/non_discrimination_statement/.  Job seekers in need of a reasonable accommodation to complete the application process should call 773-834-5286 or email hr@lists.chicagobooth.edu with their request.
",NA,NA,NA,"UNITED STATES Illinois Chicago","00 - Default: Any Field
A - General Economics and Teaching",2019-03-17,TRUE,"UNITED STATES","USA","November 16, 2018","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111460622","hr@lists.chicagobooth.edu","November 16",16,11,"2018-11-16",2018-11-16,2018-11-16,TRUE,TRUE,TRUE
"156",697,"2018-02",111461254,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","The University of Chicago Booth School of Business",NA,NA,NA,"Assistant/Associate Professor of Economics","The University of Chicago Booth School of Business is seeking to appoint outstanding scholars to tenure-track positions in Macroeconomics (including international economics) for the      2019-20 academic year.

Applications are invited from individuals who have earned a PhD (or equivalent) or expect to receive a doctorate in the near future.  Members of our faculty are expected to conduct original research of exceptionally high quality, to teach effectively, and to participate in and contribute to the academic environment.  

Each candidate should submit a curriculum vitae, a sample of written work, and the names of at least two scholars qualified and willing to evaluate the candidate<U+2019>s ability, training, and potential for research and teaching. Applications will be accepted online at https://www.chicagobooth.edu/faculty/openings.

We will start formally reviewing applications on November 16, 2018 and strongly encourage you to complete your application by then.  We will continue to accept applications until 
March 17, 2019. 

The University of Chicago is an Affirmative Action/Equal Opportunity/Disabled/Veterans Employer and does not discriminate on the basis of race, color, religion, sex, sexual orientation, gender identity, national or ethnic origin, age, status as an individual with a disability, protected veteran status, genetic information, or other protected classes under the law.

For additional information please see the University<U+2019>s Notice of Nondiscrimination at http://www.uchicago.edu/about/non_discrimination_statement/. Job seekers in need of a reasonable accommodation to complete the application process should call 
773-834-5286 or email hr@lists.chicagobooth.edu with their request.
",NA,NA,NA,"UNITED STATES Chicago","E - Macroeconomics and Monetary Economics",2019-03-17,TRUE,"UNITED STATES","USA","November 16, 2018","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461254","hr@lists.chicagobooth.edu","November 16",16,11,"2018-11-16",2018-11-16,2018-11-16,TRUE,TRUE,TRUE
"157",755,"2018-02",111461364,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","Universitat Pompeu Fabra",NA,"Economics and Business","Economics and Business","Faculty Positions In All Areas","Faculty Positions Available In All Areas Of Economics and Business

We invite applications for faculty appointments at the level of tenure-track Assistant Professor to begin September 2019.

Applicants should hold a Ph.D. (or should be near completion of their dissertation), and should have a demonstrated potential for research excellence.

We are looking for applications in all areas of Economics and Business. 

Preference will be given to applicants who show a strong potential to contribute creatively to our research and educational programs at all levels. The Department, an academic unit of the Barcelona GSE, provides the teaching for four undergraduate degrees, various M.Sc. programs, and a Ph.D. program. 

Qualified candidates are invited to apply online at: 
https://econjobmarket.org/positions/5294

Applicants should provide a curriculum vitae, submit a copy of their job market paper and provide three letters of recommendation and the list of courses taken. 

The deadline to be considered for these positions is November 16th., 2018.

Additional information can be found at https://www.upf.edu/web/econ/",NA,NA,NA,"SPAIN Barcelona","00 - Default: Any Field",2018-11-16,FALSE,"SPAIN","ESP","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461364","",NA,NA,NA,NA,NA,2018-11-16,TRUE,TRUE,TRUE
"158",762,"2018-02",111460850,"International:Full-Time Academic (Permanent, Tenure Track or Tenured)","University of Alberta","ART Economics","Economics","Economics","Assistant Professor","University of Alberta
Department of Economics
Assistant Professor, Economics

Competition No.  -   A110336583
Closing Date  -   Nov 16, 2018

The Department of Economics (www.ualberta.ca/economics) in the Faculty of Arts at the University of Alberta invites applications for three tenure-track faculty positions at the rank of Assistant Professor with a starting date of July 1, 2019.

Qualified candidates must hold a PhD in Economics or be close to completion.  Candidates must demonstrate outstanding potential for teaching and research.  For one position we seek candidates in economic history, public economics, resource economics or health economics.  The other two positions are open to candidates in any Economics field.  Responsibilities will include maintaining an active research program, teaching in both undergraduate and graduate student programs, and graduate student research supervision.

The Department of Economics at the University of Alberta is committed to excellence in research.  The Department offers programs of study leading to Bachelors, Masters, Masters in Economics and Finance, and PhD degrees.

The University of Alberta has earned a reputation as one of the leading universities in Canada based on strengths in teaching, research, and service.  The University of Alberta is home to 39,000 students in close to 400 rigorous undergraduate, graduate, and professional programs in 18 faculties on five campuses (www.ualberta.ca).  The Faculty of Arts is the oldest and most diverse Faculty on campus, and one of the largest research and teaching centres in western Canada.  The University<U+2019>s main campus is located in Edmonton, Alberta<U+2019>s capital city.  The Edmonton metropolitan area is the sixth largest in the country with a population of approximately one million.

Salary will be commensurate with experience and qualifications.

The Department will be considering candidates for interviews at the Toronto Canadian Economics Employment Exchange (CEEE) Meeting in December 2018 and at American Economic Association (AEA) meeting in Atlanta in January 2019.  All applications must include a cover letter, curriculum vitae, job market paper, three confidential letters of reference, and if available, a research statement, samples of additional research papers, and a teaching dossier that includes evaluations of teaching performance.

To assist the University in complying with mandatory reporting requirements of the Immigration and Refugee Protection Act (R203 (3)(e), please include the first digit of your Canadian Social Insurance Number in your application (within your cover letter). If you do not have a Canadian Social Insurance Number, please indicate this in your application (within the cover letter).

Business Address:
8-14 HM Tory Building
University of Alberta
Edmonton, Alberta, Canada T6G 2H4

All applications and letters of reference can be addressed to the attention of Dr. Rick Szostak, Chair, Department of Economics. 

Interested applicants may apply to:

E-mail : econjobs@ualberta.ca

All qualified candidates are encouraged to apply; however, Canadians and permanent residents will be given priority.

The University of Alberta is committed to an equitable, diverse, and inclusive workforce. We welcome applications from all qualified persons. We encourage women; First Nations, M<U+00E9>tis and Inuit persons; members of visible minority groups; persons with disabilities; persons of any sexual orientation or gender identity and expression; and all those who may contribute to the further diversification of ideas and the University to apply.
",NA,NA,NA,"CANADA Alberta Edmonton","D - Microeconomics
E - Macroeconomics and Monetary Economics",2018-11-16,FALSE,"CANADA","CAN","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111460850","econjobs@ualberta.ca",NA,NA,NA,NA,NA,2018-11-16,TRUE,TRUE,TRUE
"159",763,"2018-02",111460549,"International:Full-Time Academic (Permanent, Tenure Track or Tenured)","University of Alberta","ART Economics","Economics",NA,"Assistant Professor, Economics","Competition No.  -   A110336583
Closing Date  -   Nov 16, 2018

The Department of Economics (www.ualberta.ca/economics) in the Faculty of Arts at the University of Alberta invites applications for three tenure-track faculty positions at the rank of Assistant Professor with a starting date of July 1, 2019.

Qualified candidates must hold a PhD in Economics or be close to completion.  Candidates must demonstrate outstanding potential for teaching and research.  For one position we seek candidates in economic history, public economies, or health economics.  The other two positions are open to candidates in any Economics field.  Responsibilities will include maintaining an active research program, teaching in both undergraduate and graduate student programs, and graduate student research supervision.

The Department of Economics at the University of Alberta is committed to excellence in research.  The Department offers programs of study leading to Bachelors, Masters, Masters in Economics and Finance, and PhD degrees.

The University of Alberta has earned a reputation as one of the leading universities in Canada based on strengths in teaching, research, and service.  The University of Alberta is home to 39,000 students in close to 400 rigorous undergraduate, graduate, and professional programs in 18 faculties on five campuses (www.ualberta.ca).  The Faculty of Arts is the oldest and most diverse Faculty on campus, and one of the largest research and teaching centres in western Canada.  The University<U+2019>s main campus is located in Edmonton, Alberta<U+2019>s capital city.  The Edmonton metropolitan area is the sixth largest in the country with a population of approximately one million.

Salary will be commensurate with experience and qualifications.

The Department will be considering candidates for interviews at the Toronto Canadian Economics Employment Exchange (CEEE) Meeting in December 2018 and at American Economic Association (AEA) meeting in Atlanta in January 2019.  All applications must include a cover letter, curriculum vitae, job market paper, three confidential letters of reference, and if available, a research statement, samples of additional research papers, and a teaching dossier that includes evaluations of teaching performance.

To assist the University in complying with mandatory reporting requirements of the Immigration and Refugee Protection Act (R203 (3)(e), please include the first digit of your Canadian Social Insurance Number in your application (within your cover letter). If you do not have a Canadian Social Insurance Number, please indicate this in your application (within the cover letter).

Business Address:
8-14 HM Tory Building
University of Alberta
Edmonton, Alberta, Canada T6G 2H4

All applications and letters of reference can be addressed to the attention of Dr. Rick Szostak, Chair, Department of Economics. 

Interested applicants may apply to:  https://careers.ualberta.ca/Competition/A110336583/

All qualified candidates are encouraged to apply; however, Canadians and permanent residents will be given priority.

The University of Alberta is committed to an equitable, diverse, and inclusive workforce. We welcome applications from all qualified persons. We encourage women; First Nations, M<U+00E9>tis and Inuit persons; members of visible minority groups; persons with disabilities; persons of any sexual orientation or gender identity and expression; and all those who may contribute to the further diversification of ideas and the University to apply.
",NA,"CAL024730B",NA,"CANADA Alberta Edmonton","D - Microeconomics
E - Macroeconomics and Monetary Economics",2018-11-16,FALSE,"CANADA","CAN","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111460549","",NA,NA,NA,NA,NA,2018-11-16,TRUE,TRUE,TRUE
"160",768,"2018-02",111460264,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","University of Arizona","Eller College of Management","Economics","Applied Microeconomics
Healthcare
Labor
Experimental
Behavioral","Assistant/Associate/Full Professor, Economics","The Department of Economics at the University of Arizona is seeking to make three faculty appointments, effective August 2019. Preference will be given to candidates whose research focus is on applied microeconomics (in the areas of health and labor), or experimental/behavioral economics. Special consideration will be given to applicants with an expertise in health care. We strive for excellence in research and teaching; in the case of candidates applying for a tenured position, this has to be demonstrated by engagement in significant ongoing research, a strong publication record, and demonstrated effectiveness in teaching. Rank and salary are open and competitive. Recognizing the power of a diverse community, the Department encourages applications from individuals with varied experiences, perspectives, and backgrounds. The University of Arizona is an equal opportunity and affirmative-action employer, providing equal opportunity for women, minorities, veterans, and individuals with disabilities.","Competitive",NA,NA,"UNITED STATES Arizona Tucson","00 - Default: Any Field",2018-11-16,TRUE,"UNITED STATES","USA","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111460264","",NA,NA,NA,NA,NA,2018-11-16,TRUE,TRUE,TRUE
"161",812,"2018-02",111460638,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","University of Chicago Booth School of Business",NA,NA,NA,"Assistant/Associate Professor of Economics","
The University of Chicago Booth School of Business is seeking to appoint outstanding scholars to tenure-track positions in Microeconomics for the 2019-20 academic year.

Applications are invited from individuals who have earned a PhD (or equivalent) or expect to receive a doctorate in the near future.  Members of our faculty are expected to conduct original research of exceptionally high quality, to teach effectively, and to participate in and contribute to the academic environment.  

Each candidate should submit a curriculum vitae, a sample of written work, and the names of at least two scholars qualified and willing to evaluate the candidate<U+2019>s ability, training, and potential for research and teaching. Applications will be accepted online at http://www.chicagobooth.edu/faculty/openings.

We will start formally reviewing applications on November 16, 2018 and strongly encourage you to complete your application by then.  We will continue to accept applications until 
March 17, 2019. 

The University of Chicago is an Affirmative Action/Equal Opportunity/Disabled/Veterans Employer and does not discriminate on the basis of race, color, religion, sex, sexual orientation, gender identity, national or ethnic origin, age, status as an individual with a disability, protected veteran status, genetic information, or other protected classes under the law.

For additional information please see the University<U+2019>s Notice of Nondiscrimination at http://www.uchicago.edu/about/non_discrimination_statement/. Job seekers in need of a reasonable accommodation to complete the application process should call 
773-834-5286 or email hr@lists.chicagobooth.edu with their request.
",NA,NA,NA,"UNITED STATES Illinois Chicago","00 - Default: Any Field",2019-03-17,TRUE,"UNITED STATES","USA","November 16, 2018","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111460638","hr@lists.chicagobooth.edu","November 16",16,11,"2018-11-16",2018-11-16,2018-11-16,TRUE,TRUE,TRUE
"162",881,"2018-02",111460928,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","University of Michigan","College of Literature, Science, and the Arts","Economics","Any Field","Assistant/Associate/Professor - Any Field","The University of Michigan Department of Economics solicits applications in Any Field. The Department expects to have multiple positions at all ranks subject to budgetary approval, and all positions will begin September 1, 2019, for a University-Year appointment. Research capacity and teaching ability serve as the primary criteria for selection. Ph.D. and strong research orientation are required, with Ph.D. expected by August 2019. The University of Michigan is supportive of the needs of dual career couples and is an equal opportunity/affirmative action employer. Women and underrepresented minorities are encouraged to apply.

",NA,NA,NA,"UNITED STATES Michigan Ann Arbor","00 - Default: Any Field",2018-11-16,TRUE,"UNITED STATES","USA","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111460928","",NA,NA,NA,NA,NA,2018-11-16,TRUE,TRUE,TRUE
"163",941,"2018-02",111460983,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","University of Texas at Austin","McCombs School of Business","Department of Finance",NA,"Assistant, Associate, or Full Professor of Finance","University of Texas at Austin
McCombs School of Business
Department of Finance

Assistant, Associate, or Full Professor of Finance

The Department of Finance invites applications for a tenured or tenure track faculty position to begin Fall 2019. 

Job Qualifications:

Applications are invited from qualified individuals who have excellent research and teaching capabilities. Ph.D. (or very near completion) is required. We will also consider appointments at the Associate and Full Professor rank. A strong publication record in the top-tier finance and economics journals is required for appointments at senior ranks.

Further Information:

Information about the McCombs School and the Department of Finance may be found at:

http://www.mccombs.utexas.edu/departments/finance

Application Procedure:

Applications should be submitted electronically via Interfolio. Please go to https://apply.interfolio.com/55244 to apply.

Applications will be accepted starting October 1. Interviews for the position of Assistant Professor will be held at the Annual AFA Conference in Atlanta, GA. To be fully considered for an AFA interview, completed applications must be received by November 16, 2018.

The University of Texas at Austin is an equal opportunity/affirmative action employer with particular interest in identifying women and minorities for faculty positions. 

",NA,NA,NA,"UNITED STATES Texas Austin","00 - Default: Any Field",NA,TRUE,"UNITED STATES","USA","November 16, 2018","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111460983","","November 16",16,11,"2018-11-16",2018-11-16,2018-11-16,TRUE,TRUE,TRUE
"164",1017,"2018-02",111460754,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","Wesleyan University",NA,"Economics","Financial Economics, Microeconomics, Macroeconomics","Assistant Professor of Economics","The Wesleyan University Economics Department invites applications for a tenure-track assistant professorship to begin July 1, 2019 from scholars with research interests that include financial economics. A successful candidate will be expected to teach financial economics electives, corporate and/or investment, as well as to contribute to the Department's introductory and major core programs.  The teaching load is four courses per year.  Additional duties include carrying on a program of research, advising and mentoring students, and participating in faculty governance at the departmental and university level.  Candidates must have a Ph.D. in economics in hand by the time of appointment to be hired as an Assistant Professor; a successful candidate may be hired as an Instructor if the candidate does not have a Ph.D. in hand at the time of appointment, but will complete the Ph.D. in economics within one year of hire.  Wesleyan is a highly selective liberal arts college that values both scholarship and teaching very highly, has a strong, diverse undergraduate student body, and offers a generous sabbatical program and competitive salaries and benefits.

To apply, visit https://careers.wesleyan.edu/postings/6524.  Applicants should upload a curriculum vitae, the email addresses of three referees from whom we will obtain confidential letters of recommendation, a teaching statement, and a sample of scholarly writing via the online application system.  As part of the teaching statement, we invite applicants to describe their cultural competencies and experiences engaging a diverse student body.  Complete applications must be received by November 16, 2018 to be assured full consideration. Contact Abigail Hornstein, Chair of the Search Committee, at ahornstein@wesleyan.edu if you have questions about the application process.

Wesleyan University, located in Middletown, Connecticut, does not discriminate on the basis of race, color, religious creed, age, gender, gender identity or expression, national origin, marital status, ancestry, present or past history of mental disorder, learning disability or physical disability, political belief, veteran status, sexual orientation, genetic information or non-position-related criminal record. We welcome applications from women and historically underrepresented minority groups. Inquiries regarding Title IX, Section 504, or any other non-discrimination policies should be directed to: Deborah Colucci, Equity Compliance Director & Deputy Title IX Coordinator, 860-685-2456, dcolucci@wesleyan.edu
",NA,NA,NA,"UNITED STATES Connecticut Middletwon","G0 - General
D0 - General
E0 - General",2018-11-16,TRUE,"UNITED STATES","USA","November 16, 2018","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111460754","ahornstein@wesleyan.edu","November 16",16,11,"2018-11-16",2018-11-16,2018-11-16,TRUE,TRUE,TRUE
"165",30,"2018-02",111460648,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","Amherst College",NA,"Economics","Development Economics
Microeconomics
Macroeconomics
","Assistant Professor of Economics - Development","The Department of Economics invites applications for a full-time tenure-track appointment (beginning July 2019) at the assistant professor rank in development economics.  The successful candidate will be expected to pursue high-quality scholarship, teach courses related to this research field, contribute to introductory and/or core theory courses (microeconomics, macroeconomics, econometrics), and supervise honors projects.
  
A Ph.D. (degree in hand or all requirements fulfilled by the start of the appointment) and record that demonstrates promise of high-quality research and teaching are required.

Amherst offers a two-course per semester teaching load and excellent research support. The college is committed to cultivating a challenging and inclusive educational environment.  We seek candidates who can teach, mentor, and inspire students of all races, ethnicities, nationalities, religions, sexual orientations, genders, and socioeconomic backgrounds. Candidates with dual-career considerations should be aware that the college participates in the Five College Consortium, and that the other four institutions in this consortium are also hiring in a variety of fields.

Please provide cover letter, CV, job market paper, graduate transcript, research and teaching statements and three letters of reference through the AEA JOE system. Candidates submitting materials by November 17, 2018, will be assured full consideration. Interviews will be conducted at the AEA meetings. Review of applications will continue until the position is filled.

Amherst College is an Equal Opportunity Employer and encourages persons of all genders, persons of color, and persons with disabilities to apply.
",NA,NA,NA,"UNITED STATES Massachusetts Amherst","O0 - General
O1 - Economic Development
O4 - Economic Growth and Aggregate Productivity
D0 - General
E0 - General",2018-11-20,TRUE,"UNITED STATES","USA","November 17, 2018","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111460648","","November 17",17,11,"2018-11-17",2018-11-17,2018-11-17,TRUE,TRUE,TRUE
"166",31,"2018-02",111460647,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","Amherst College",NA,"Economics","Inequality
Microeconomics
Macroeconomics","Assistant Professor of Economics - Inequality","The Department of Economics invites applications for a full-time tenure-track appointment (beginning July 2019) at the assistant professor rank for a position with a focus on inequality, such as inequalities due to trade, labor market discrimination, segregation in residential location, race, immigrant status, socioeconomic background, or other topics in both U.S. and global contexts.  The successful candidate will be expected to pursue high-quality scholarship, teach courses related to this research field, contribute to introductory and/or core theory courses, and supervise honors projects.  

A Ph.D. (degree in hand or all requirements fulfilled by the start of the appointment) and record that demonstrates promise of high-quality research and teaching are required.

Amherst offers a two-course per semester teaching load and excellent research support.  The college is committed to cultivating a challenging and inclusive educational environment.  We seek candidates who can teach, mentor, and inspire students of all races, ethnicities, nationalities, religions, sexual orientations, genders, and socioeconomic backgrounds. Candidates with dual-career considerations should be aware that the college participates in the Five College Consortium, and that the other four institutions in this consortium are also hiring in a variety of fields. 

Please provide cover letter, CV, job market paper, graduate transcript, research and teaching statements, and three letters of reference through the AEA JOE system. Candidates submitting materials by November 17, 2018, will be assured full consideration. Interviews will be conducted at the AEA meetings. Review of applications will continue until the position is filled.
 
Amherst is an Equal Opportunity Employer and encourages persons of all genders, persons of color, and persons with disabilities to apply.",NA,NA,NA,"UNITED STATES Massachusetts Amherst","D0 - General
E0 - General
F0 - General
D3 - Distribution",2018-11-20,TRUE,"UNITED STATES","USA","November 17, 2018","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111460647","","November 17",17,11,"2018-11-17",2018-11-17,2018-11-17,TRUE,TRUE,TRUE
"167",37,"2018-02",111461178,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","Arizona State University",NA,"Department of Finance",NA,"Assistant / Associate / Full Professor","The Department of Finance in the W. P. Carey School of Business at Arizona State University invites applications for positions in the field of Finance at the ranks of Assistant Professor tenure-track, Associate Professor with tenure, and Full Professor with tenure.  Appointments begin in August 2019, salary is highly competitive and dependent upon qualifications.

For Assistant Professor applications:

Essential Functions: The candidate must conduct high quality research that is published in the department<U+2019>s top-tier academic journals; effectively teach Finance courses at the undergraduate and/or graduate level; serve as a research mentor to doctoral students; and interact effectively with colleagues to support and enhance our unique department culture. 

Minimum Qualifications: Possess an earned doctorate in Finance or a related academic field, or be close to earning that doctorate by the position start date; demonstrate the potential to actively publish in premier scholarly Finance journals; and demonstrate competency and interest in teaching in one or more areas of Finance.

Desired Qualifications: Demonstrate an ability to publish research in premier scholarly Finance journals.

Application Deadline and Procedure: The initial application deadline is November 18. If the position is not filled, the deadline will be extended to the 1st and 15th of each month thereafter until the search is closed. To apply, submit a curriculum vitae, example of working papers or publications, evidence of effective university teaching, and three letters of recommendation via apply.interfolio.com/55619 


For Associate and Full Professor applications:

Essential Functions: The candidate must conduct high quality research that is published in the department<U+2019>s top-tier academic journals; deliver excellent in-class instruction of Finance courses at the undergraduate and/or graduate level; serve as a research mentor to doctoral students; and interact effectively with colleagues to support and enhance our unique department culture. 

Minimum Qualifications: A doctorate in Finance or a related academic field; distinguished record of scholarship evidenced by publications in premier academic journals and an active continuing research agenda in the area; teaching experience appropriate to rank.  

Desired Qualifications: Demonstrated excellence in research and teaching in the areas of Finance.

Application Deadline and Procedure: The initial application deadline is November 18. If the position is not filled, the deadline will be extended to the 1st and 15th of each month thereafter until the search is closed. To apply, submit a curriculum vitae and evidence of effective university teaching via apply.interfolio.com/55722 .

W. P. Carey School of Business. The W. P. Carey School of Business at Arizona State University is one of the largest business schools in the United States with more than 15,000 students and 100,000 alumni worldwide. From our world-renowned faculty representing six continents to thousands of outstanding students who join us every year, the W. P. Carey School welcomes diversity and encourages global thinking. The W. P. Carey School is internationally recognized for its leadership in business education, groundbreaking research and innovation, and renowned faculty, making us one of the top-ranked business schools in the country. For more information on the School, please see http://wpcarey.asu.edu/.  For information on the Department of Finance, please visit our website at https://wpcarey.asu.edu/node/12509.

A background check is required prior to employment. Arizona State University is a VEVRAA Federal Contractor and an Equal Opportunity/Affirmative Action Employer. All qualified applicants will be considered without regard to race, color, sex, religion, national origin, disability, protected veteran status, or any other basis protected by law.  Women and minorities are encouraged to apply. ASU<U+2019>s full non-discrimination policy (ACD 401) is located on the ASU website at http://www.asu.edu/aad/manuals/acd/acd401.html and (https://www.asu.edu/titleIX/.)","Competitive",NA,NA,"UNITED STATES Arizona Tempe","G - Financial Economics
G3 - Corporate Finance and Governance
G2 - Financial Institutions and Services",2018-11-18,TRUE,"UNITED STATES","USA","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461178","",NA,NA,NA,NA,NA,2018-11-18,TRUE,TRUE,TRUE
