"","X","joe_issue_ID","jp_id","jp_section","jp_institution","jp_division","jp_department","jp_keywords","jp_title","jp_full_text","jp_salary_range","jp_agency_insertion_num","jp_new","locations","JEL_Classifications","Application_deadline","domestic","country","iso3","otherdate","url","InquiryEmail","otherdate_noyear","otherdate_day","otherdate_month","otherdate_asDate_ready","deadline_other","true_deadline","ft","myfields","positionsToKeep"
"30",76,"2018-02",111461751,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","Randolph College",NA,"Economics and Business","Microeconomics, Business, Marketing

","Assistant Professor of Economics and Business (Tenure Track)","The Department of Economics and Business at Randolph College (http://www.randolphcollege.edu) invites applications for a tenure-track position at the assistant professor level. Preference will be given to those who demonstrate quality teaching and an appreciation for the liberal arts, and who have a doctorate in economics or business administration completed by September 1, 2019.  The college teaching load is 3 courses per semester. Date of employment is July 1, 2019; report date is in mid-August.

We seek a colleague with competencies to teach in both economics (microeconomics) and business administration (marketing).  Specific needs include introductory and intermediate microeconomics and marketing, as well as both business administration and economics electives and support of the senior programs in both majors. 

Located in the shadow of the Blue Ridge Mountains in Lynchburg, Virginia, Randolph College, founded in 1891 as Randolph-Macon Woman<U+2019>s College, is a traditional small liberal arts college with a longstanding reputation for excellence in teaching and an appreciation for and commitment to diversity.  

To apply, please send the following materials to econbussearch@randolphcollege.edu by December 5, 2018: (1) a letter of interest in Randolph College, (2) CV, (3) teaching evaluations, (4) a philosophy of teaching statement, (5) graduate transcript, and  (6) three letters of recommendation (one of which must address teaching competence). The cover letter should indicate the range of elective courses you would be willing to teach.  Candidates chosen to be interviewed will be contacted by phone. Randolph is an EOE M/F/D/V employer. 


",NA,NA,NA,"UNITED STATES Virginia Lynchburg","A - General Economics and Teaching
D - Microeconomics
M - Business Administration and Business Economics; Marketing; Accounting; Personnel Economics",2018-12-05,TRUE,"UNITED STATES","USA","December 5, 2018","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461751","econbussearch@randolphcollege.edu","December 5",5,12,"2018-12-5",2018-12-05,2018-12-05,TRUE,TRUE,TRUE
"31",52,"2018-02",111461902,"US: Other Academic (Visiting or Temporary)","Michigan State University","College of Social Science","Department of Economics","Microeconomics
Macroeconomics
Principles Teaching
Large-Class Teaching","Instructor","Subject to the approval of the Office of the Provost, the Department of Economics at Michigan State University in East Lansing seeks applications for a full-time instructor with an expected start date of August 16, 2019 and it will be on an academic year basis. The Department is interested in candidates who will contribute to diversity and equal opportunity in higher education through their teaching, research, and service.

Candidates must be able to teach microeconomics and macroeconomics principles courses in a large-class environment.  Experience teaching intermediate level courses and experience with online instruction is also desirable.

Ideal candidates will have an established record of high-quality teaching. However, candidates with less experience will be considered, especially new PhDs who have taught large classes as part of their graduate training.  A PhD is desirable, but candidates with a strong teaching record who do not have a PhD will be considered carefully.

This position involves a 3/3 teaching load.  This is a non-tenure-track position with multi-year contracts available.  Compensation is competitive, and commensurate with experience.  

The search will continue until the position is filled.  For most favorable consideration, applications should be received by December 6, 2018. We plan to interview promising candidates at the AEA winter meetings in January, 2019 in Atlanta.  

Michigan State University is located in East Lansing, MI, with easy access to the state capital, Lake Michigan, and award-winning school districts. MSU is also pro-active in exploring opportunities for employment for dual career couples, both inside and outside the University. Information about MSU's dual career support can be found at http://miwin.msu.edu/.  

MSU is an affirmative action, equal opportunity employer. MSU is committed to achieving excellence through cultural diversity.  The university actively encourages applications and/or nominations of women, persons of color, veterans and persons with disabilities.","Commensurate with experience",NA,NA,"UNITED STATES Michigan East Lansing","A - General Economics and Teaching",NA,TRUE,"UNITED STATES","USA","December 6, 2018","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461902","","December 6",6,12,"2018-12-6",2018-12-06,2018-12-06,FALSE,TRUE,TRUE
"32",14,"2018-02",111461781,"Full-Time Nonacademic","Center for Global Development",NA,NA,"Economics
Public Policy
Development
","Post-Doctoral Research Fellowship","The Center for Global Development (CGD) is now accepting applications for its Post-Doctoral Research Fellowship program. The Post-Doctoral Research Fellowship is a one year term appointment running from mid-2019 to mid-2020, with the precise dates flexible. The position is intended for new graduates or very recent graduates of PhD programs in the social sciences. CGD is an independent, non-partisan, Washington, DC think tank dedicated to reducing global poverty and inequality through policy-oriented research and active engagement on development issues with the policy community and the public. 

CGD studies the policies of the US and other industrialized countries that affect development prospects in poor countries. The Center aims to provide young scholars an opportunity to apply their research skills in an active policy environment, collaborating with a world-renowned research staff of economists and political scientists and taking advantage of the research support of CGD research assistants. Staff work with policymakers seeking rigorous and independent advice on development-related issues. Two Nobel Laureates currently serve on our Board and we have extensive links to top development researchers all over the world. Our previous postdocs have subsequently gone on to tenure track appointments at Stanford, U.N.C. Chapel Hill, Yale, Tufts, N.Y.U., U.C. San Diego, the University of Maryland, Georgetown University, University of Pittsburgh, and U.C. Davis. For more information about our former postdocs, please visit http://www.cgdev.org/page/postdoc.

To Apply: https://centerforglobaldevelopment.applytojob.com/apply/lmwREj7jDn/PostDoctoral-Research-Fellowship

All applications must be submitted using the link above.

Interested applicants should submit a CV, job market paper, and cover letter. Applications that do not include all three items will not be considered. Your cover letter should describe in some detail the research you would pursue during a year at CGD, and signal your willingness to move to Washington for one year (an important selection criterion). Preference will be given to candidates whose research interests align with CGD<U+2019>s<U+2014>which is to say that they should bear some connection, broadly interpreted, to the effect of high-income countries<U+2019> public or private sectors on low-income countries.

We also strongly encourage you to submit a letter of recommendation from your adviser(s), which will do much to support your application, but this is not required. After submitting your application online, candidates will receive an email with a link to submit recommendation letters. This link can be shared directly with your adviser, if you choose.

CGD is an Equal Opportunity Employer. All persons regardless of race, color, creed, national origin, ancestry, sex, marital status, disability, religious or political affiliation, age or sexual orientation shall have equal access to positions, limited only by their ability to do the job. Finalist will be subject to a background verification as a condition of a job offer. 

Application deadline: Friday, December 7, 2018","75000",NA,NA,"UNITED STATES District of Columbia Washington","Y - Miscellaneous Categories",2018-12-07,TRUE,"UNITED STATES","USA","December 7, 2018","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461781","","December 7",7,12,"2018-12-7",2018-12-07,2018-12-07,TRUE,TRUE,TRUE
"33",54,"2018-02",111461735,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","Missouri Western State University",NA,"Human Resources",NA,"Assistant Professor - Economics","Assistant Professor - Economics <U+2013> (tenure-track, two positions) - The Department of Economics, Political Science, and Sociology at Missouri Western State University invites applications for two tenure-track positions in Economics at the Assistant Professor rank beginning August 2019. The successful candidate should possess a strong commitment to undergraduate teaching and preferably a demonstrated record of teaching excellence. Appointees are additionally expected to maintain an active research agenda leading to peer-reviewed publications, and to participate in a range of service activities. We are particularly interested in candidates with experience in building an internship program and with experience in the assessment of program level student learning outcomes. Prior experience with or interest in online teaching and the recruitment and retention of students into the program is preferred. While fields of specialization are open, the standard teaching load is twelve hours per semester. Required: Ph.D. in Economics. Candidates who are ABD will be considered. Employment is contingent upon proof of the legal right to work in the U.S. An appointment is not final until all documents are provided. Qualified candidates must submit a letter of interest, curriculum vitae, unofficial transcripts, one recent paper, one-page statement of teaching philosophy, evidence of teaching effectiveness, and contact information for three references sent electronically to: recruitment@missouriwestern.edu. Review of applications begins immediately and continues until positions are filled. Please submit all application materials by December 7, 2018. EOE

",NA,NA,NA,"UNITED STATES Missouri Saint Joseph","A - General Economics and Teaching",2018-12-07,TRUE,"UNITED STATES","USA","December 7, 2018","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461735","recruitment@missouriwestern.edu","December 7",7,12,"2018-12-7",2018-12-07,2018-12-07,TRUE,TRUE,TRUE
"34",138,"2018-02",111461694,"Full-Time Nonacademic","Vocational Economics, Inc.",NA,NA,"Labor Economics
Forensic Consulting
Expert Witness","Labor Economist (Forensic)","National forensic consulting firm seeks a labor economist to serve its Los Angeles, CA office.  The qualified candidate will provide economic analyses and expert testimony for persons who have sustained permanent partial or total disability, including death.  Experience is not required.  Knowledge of disability data is a plus.  Recent Ph.D. graduates are encouraged to apply.  Moderate travel is required.  

Our employees enjoy an excellent compensation package, including medical insurance, profit sharing, paid holidays, and personal time off.  Candidates should submit their Curriculum Vitae to applicant@vocecon.com, or via fax at 502-589-2750.

About Vocational Economics, Inc.

Vocational Economics, Inc. (VEI) is a national forensic consulting firm, specializing in defining economic damages.  For more than forty years our nationwide team of experts have specialized in quantifying damages for persons with permanent partial or total disability.  These analyses include the loss of lifetime earnings and the valuation of future medical care needs.

VEI<U+2019>s approach is based on research of employment outcomes for persons with a disability.  VEI was first in the nation to introduce the concept of reduced worklife expectancy as a function of disability.  VEI also pioneered earning capacity assessments for infants and children.  

Vocational economic analysts, rehabilitation experts, economists, nurses and certified public accountants form a team of experts capable of defining a full range of economic damages.  Our experts have provided testimony before state and federal courts in every state.  Through use of well credentialed experts, backed by scientific research and data, we offer a strong foundation for demonstration of economic damages as a result of death, disability, or loss of employment.  

","80,000 - 95,000",NA,NA,"UNITED STATES California Los Angeles","00 - Default: Any Field
J - Labor and Demographic Economics",2018-12-08,TRUE,"UNITED STATES","USA","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461694","applicant@vocecon.com",NA,NA,NA,NA,NA,2018-12-08,TRUE,TRUE,TRUE
"35",74,"2018-02",111461838,"International:Full-Time Academic (Permanent, Tenure Track or Tenured)","QUT","QUT Business School","School of Economics and Finance","Economics
Finance
Industrial Organization
Banking
Asset Pricing
Corporate Finance","Assistant Professor in Economics and Finance","The School of Economics and Finance at QUT invites expressions of interest in relation to one or more (tenure-track) positions as Assistant Professor (Lecturer/Senior Lecturer) in Economics or in Finance. Within Economics, priority will be given to applicants that work within the Industrial Organization (IO) field. Within Finance, priority will be given to applicants that work within the Banking/Asset Pricing/Corporate Finance fields.  

QUT School of Economics and Finance will interview potential candidates for the position at the ASSA Annual Meeting in Atlanta, GA, USA, on January 4-6, 2019 and at QUT, whatever is best applicable for the applicant. Based on the interviews, the School will invite a number of candidates to visit QUT for job talks. An assessment committee will evaluate the applicants after which preferred candidates will receive offers of employment.

For further information and to apply, please visit www.qut.edu.au/jobs for reference number 18949.","$AUD114,314 to $AUD131,828",NA,NA,"AUSTRALIA Queensland Brisbane","00 - Default: Any Field",2018-12-09,FALSE,"AUSTRALIA","AUS","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461838","",NA,NA,NA,NA,NA,2018-12-09,TRUE,TRUE,TRUE
"36",86,"2018-02",111461904,"Full-Time Nonacademic","StataCorp LP",NA,NA,"Econometrics
Stata
Statistical software
Communication","Senior Econometrician, Educational Services","StataCorp is seeking an individual with a passion for communication, in particular, communication about Stata and about econometrics.

In this position, you will train and interact with academic and professional economists and with other social scientists.  You will develop and give talks that introduce specific features of Stata.  Because Stata offers a diverse set of features, talks may cover data management, graphics, time series, panel data, treatment effects, dynamic stochastic general equilibrium models, and more.  The qualified applicant need not be an expert in all of these areas but must have a solid knowledge of econometrics and be excited to learn more about both Stata and advanced econometrics applications.

In addition to giving talks, this position may involve other methods of communication such as writing blog posts, interacting with Stata users on social media, and presenting webinars.

Requirements:

  - Experience using Stata
  - Solid knowledge of econometrics
  - Passion for communication and teaching
  - Travel approximately 15 weeks per year
  - PhD in econometrics0 or economics or a master's degree

This position is based in College Station, TX.",NA,NA,NA,"UNITED STATES Texas College Station","C - Mathematical and Quantitative Methods",2018-12-10,TRUE,"UNITED STATES","USA","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461904","",NA,NA,NA,NA,NA,2018-12-10,TRUE,TRUE,TRUE
"37",116,"2018-02",111461875,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","University of Chicago Harris School of Public Policy",NA,NA,NA,"Full-Time Lecturer","The Harris School of Public Policy invites applications for a full-time lecturer to expand its offerings in economic policy, corporate and public finance, and international capital markets. The position will be a two-year, renewable appointment. The lecturer will teach 4-6 courses per academic year and have non-classroom responsibilities. 

The position will be part of the Service Employees International Union. 

Applicants must apply to the University of Chicago's Academic Career Opportunities website: https://tinyurl.com/ybd9uaxz. Applicants are required to upload the following materials: 1) resume; 2) teaching statement; 3) contact information for 3 references. Qualified candidates will hold either a Ph.D. or a Master's degree and have relevant field experience, as well as at least one year of teaching experience. Review of applications will begin on December 10, 2018 and continue until the position is filled. Anticipated start date will be January 7, 2019.  

The University of Chicago is an Affirmative Action/Equal Opportunity/Disabled/Veterans Employer and does not discriminate on the basis of race, color, religion, sex, sexual orientation, gender identity, national or ethnic origin, age, status as an individual with a disability, protected veteran status, genetic information, or other protected classes under the law. For additional information please see the University's Notice of Nondiscrimination at http://www.uchicago.edu/about/non_discrimination_statement/. Job seekers in need of a reasonable accommodation to complete the application process should call 773-702-0287 or email ACOppAdministrator@uchicago.edu with their request.  
","Competitive",NA,NA,"UNITED STATES Illinois Chicago","G - Financial Economics",2019-01-31,TRUE,"UNITED STATES","USA","December 10, 2018","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461875","dministrator@uchicago.edu","December 10",10,12,"2018-12-10",2018-12-10,2018-12-10,TRUE,TRUE,TRUE
"38",117,"2018-02",111461766,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","University of Hawaii at Manoa",NA,"University of Hawaii Economic Research Org. & Department of Economics","Forecasting, Public finance, Labor, Health, Environmental, Regional, Data Science","Assistant Professor","The University of Hawai<U+2018>i at M<U+0101>noa (UHM) invites applications for the position of Assistant Professor (position 84643), a tenure track appointment with the University of Hawai<U+2018>i Economic Research Organization (UHERO, 0.75 FTE) and the Department of Economics (0.25 FTE), with locus of tenure in UHERO, College of Social Sciences, UHM, permanent, tenure track, full-time, 9-month, to begin August 1, 2019, subject to position clearance and availability of funds.
 
Duties: Conduct applied research in one or more of the following areas: economic forecasting, state and local public finance, labor economics, health economics, environmental/energy economics, urban/regional economics, or data science.  Publish in peer-reviewed academic journals, and serve as principal investigator on extramurally funded projects.  Lead UHERO Analytics<U+2014> a group of staff programmers, graduate research assistants, and undergraduate interns that develop and maintain all of UHERO<U+2019>s custom database systems; design, build and maintain custom data and web applications; and develop and deploy best-in-class visualizations, dashboards and other innovative methods to produce high-impact research outreach.  Teach undergraduate or graduate courses on Data Analysis and Visualization, and other areas as needed.  Mentor and advise students.  Conduct service and outreach in congruence with UHERO<U+2019>s mission.  Other duties as assigned by the director.

Minimum qualifications: 
1.	 A Ph.D. in economics or related social science, statistics, data science or related field from an accredited college or university or foreign equivalent. ABDs will be considered but all degree requirements must be completed prior to date of hire. ABDs must also submit a letter from their committee chair attesting that dissertation and all degree requirements will be completed prior to date of hire.
2.	Demonstrated ability to conduct high-quality applied policy analysis relevant for a regional economy.
3.	A record of research achievement (publications, grants) commensurate with time in field. 
4.	Demonstrated ability to teach undergraduate and graduate courses and mentor and advise students in the applicant<U+2019>s area of expertise.

Desirable qualifications:  Demonstrated ability to communicate statistical analysis and research results via data visualization; demonstrated ability to manage projects while supervising staff, graduate and undergraduate students; demonstrated ability modeling and forecasting regional or national economies; demonstrated proficiency with programming languages used for data scraping, manipulation, and development of data-driven web apps, such as Perl, Python, Ruby, etc.; demonstrated ability with database development and management;  demonstrated knowledge of Hawai`i<U+2019>s economy.

Pay Range:  Commensurate with qualifications and experience.

To apply: Applicants apply online through Job Openings for Economists at https://www.aeaweb.org/joe/cand.php. Note regarding official transcripts:  copies are acceptable, however, official transcripts will be required upon hire. Application materials will not be returned. Incomplete applications will not be accepted. 

Inquiries: Carl Bonham (bonham@hawaii.edu)

Continuous recruitment. Review of applications will begin on December 13, 2018 and will continue until the position is filled.  First-round interviews will be conducted at the AEA meetings in Atlanta.

EEO/AA, Clery Act, ADA

The University of Hawai'i is an Equal Opportunity/Affirmative Action Institution and is committed to a policy of nondiscrimination on the basis of race, sex, gender identity and expression, age, religion, color, national origin, ancestry, citizenship, disability, genetic information, marital status, breastfeeding, income assignment for child support, arrest and court record (except as permissible under State law), sexual orientation, domestic or sexual violence victim status, national guard absence, or status as a covered veteran.      

Employment is contingent on satisfying employment eligibility verification requirements of the Immigration Reform and Control Act of 1986; reference checks of previous employers; and for certain positions, criminal history record checks.             

In accordance with the Jeanne Clery Disclosure of Campus Security Policy and Campus Crime Statistics Act, annual campus crime statistics for the University of Hawai'i may be viewed at: https://www.hawaii.edu/titleix/help/campus-security/, or a paper copy may be obtained upon request from the respective UH Campus Security or Administrative Services Office.

Accommodation Request:  The University of Hawai'i complies with the provisions of the Americans with Disabilities Act (ADA).  Applicants requiring a reasonable accommodation for any part of the application and hiring process should contact the EEO coordinator directly.  Determination on requests for reasonable accommodation will be made on a case-by-case basis.  For further information, please refer to the following link: https://www.hawaii.edu/offices/eeo/accommodation-request/

The University of Hawai'i does not discriminate on the basis of age, race, sex, color, national origin, or disability in its programs and activities.  For more information or inquiries regarding these policies, please refer to the following link: https://www.hawaii.edu/titleix/help/coordinator/
",NA,NA,NA,"UNITED STATES Hawaii Honolulu","J - Labor and Demographic Economics
Q5 - Environmental Economics
Q4 - Energy
I1 - Health
H7 - State and Local Government; Intergovernmental Relations
C4 - Econometric and Statistical Methods:  Special Topics
C8 - Data Collection and Data Estimation Methodology; Computer Programs",NA,TRUE,"UNITED STATES","USA","December 13, 2018","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461766","bonham@hawaii.edu","December 13",13,12,"2018-12-13",2018-12-13,2018-12-13,TRUE,TRUE,TRUE
"39",4,"2018-02",111461910,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","Ball State University",NA,"Department of Economics","Assistant Professor of Economics","Assistant Professor of Economics","The Department of Economics invites applications for two tenure-track positions at the rank of Assistant Professor starting August 16, 2019.  Responsibilities include maintaining an active research agenda and teaching undergraduate and MBA level classes in economics and statistics.

Minimum qualifications: ABD in economics or related field  from an accredited college or university.  

Employer will consider sponsorship.	

Preferred qualifications: Ph.D. in economics or a related field from an accredited institution with expertise in health economics, industrial organization, law and economics, or applied microeconomics. Strong research and teaching potential.

Apply online at: http://bsu.peopleadmin.com/postings/15387.  Include the following documents with your application:  cover letter addressed to Dr.  John Horowitz, Curriculum Vitae and job market paper.  Submit job market paper under Research Statement/Papers category.  Teaching statement and teaching evaluations may be uploaded to the Teaching Statement/Portfolio category.  Other materials such as a research statement or other research papers may be uploaded under the <U+201C>Other<U+201D> category.

Although the option to upload copies of transcripts is available in the application, an official, original transcript showing the highest related degree earned is required at time of hire. Additionally, a degree verification will be ordered at time of hire.

Review of applications will begin immediately and will be accepted through  December 14, 2018. 

EEO/AA Employer/Veterans/Disabled",NA,NA,NA,"UNITED STATES Indiana Muncie","A - General Economics and Teaching",2018-12-14,TRUE,"UNITED STATES","USA","December 14, 2018","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461910","","December 14",14,12,"2018-12-14",2018-12-14,2018-12-14,TRUE,TRUE,TRUE
"40",59,"2018-02",111461885,"International: Other Academic (Visiting or Temporary)","National University of Ireland Galway",NA,"Economics","Agricultural Economics","Postdoctoral Fellow in Agricultural Economics","The Economics Discipline at the National University of Ireland (NUI) Galway invites applications for a postdoctoral fellow position in agricultural economics, which is available for two years. 

The position is an excellent opportunity for an early career researcher to advance his/her research skills and knowledge in the field of agricultural economics. The position is embedded in a large multi-disciplinary project exploring animal health and welfare, as well as antimicrobial resistance.  Specifically, the research will focus on the economics of animal welfare and biosecurity in the Irish agricultural sector. 

NUI Galway offers excellent working conditions, career development and teaching opportunities. Conference and workshop attendance, as well as travel budget are also available.  

Requirements: PhD in (Agricultural) Economics, good understanding of agriculture, experience in econometric modelling. 

Deadline for applications: December 14, 2018. Cover letter, CV and contact details for three referees are required. 
 
For questions please contact Dr Doris Laepple at doris.laepple@nuigalway.ie",NA,NA,NA,"IRELAND Galway","Q1 - Agriculture",2018-12-14,FALSE,"IRELAND","IRL","December 14, 2018","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461885","doris.laepple@nuigalway.ie","December 14",14,12,"2018-12-14",2018-12-14,2018-12-14,FALSE,FALSE,FALSE
"41",15,"2018-02",111461565,"Full-Time Nonacademic","Central Bank of Chile","Monetary Policy Division","Economic Research Department","Research Department","Research Economist/ Senior Economist","The Economic Research Department at the Central Bank of Chile is seeking to fill one position for a Research Economist/Senior Economist depending on experience. Preferred areas of expertise include <U+2014>but are not limited to<U+2014> monetary economics, banking, macroeconometrics, international economics, and macroeconomics of labor markets. 

The job<U+2019>s main responsibility is to engage in academic research for publication in academic journals. Other duties involve participating in applied-research projects conducted by the Bank, briefing the Board in topics of his/her expertise, and collaborating in the organization of international conferences and workshops. Excellent research skills are vital, as are good writing and speaking skills. Proficiency in Spanish is desirable but not required. Candidates must have a PhD in economics or finance or reasonably expect to complete all requirements for the degree by September 2019. Experienced applicants must have a record of publications in renowned academic journals. 

The Economic Research Department offers an outstanding research environment and competitive salary and benefits. The Department is composed by seven research economists/senior economists and six research assistants. Funding for traveling and a large flow of visitors ensure strong international exposure. The Bank currently employs more than 40 PhD graduates in its different departments.",NA,NA,NA,"CHILE Santiago","E - Macroeconomics and Monetary Economics
F3 - International Finance
F4 - Macroeconomic Aspects of International Trade and Finance
G2 - Financial Institutions and Services",2018-12-15,FALSE,"CHILE","CHL","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461565","",NA,NA,NA,NA,NA,2018-12-15,TRUE,TRUE,TRUE
"42",25,"2018-02",111461747,"International: Other Academic (Visiting or Temporary)","ETH Zurich","Department of Management, Technology, and Economics","Chair of Integrative Risk Management and Economics","Economics of Risk and Insurance
Decision Theory
Public Economics
Economic Demography 
Health Economics
Environmental Economics","Post-Doctoral Position at ETH Zurich","The Chair of Integrative Risk Management and Economics (Prof. A. Bommier) at the Swiss Federal Institute of Technology (ETH Zurich) invites applications for a Post-Doctoral position. ETH Zurich offers two-year contracts at competitive salary levels, renewable up to a maximum of six years. 

The selected candidates are expected to conduct independent research in one of the following areas:

Economics of Risk and Insurance
Decision Theory
Public Economics
Economic Demography 
Health Economics
Environmental Economics

He/she should develop a strong research record, aiming at publications in international journals. Applicants should have a relevant PhD, or be close to finishing their PhD. We expect a solid quantitative/mathematical background, either related to economic theory or econometric methods. A strong interest for economic issues related to risk or uncertainty will be appreciated.

The position includes teaching of one course per year at the ETH Zurich (28 hours, in English). 

Complete applications should include a CV, a research paper and two or three reference letters. Please have the two letters of recommendation sent to us directly via email to: 
irme-postdoc2019@ethz.ch

The starting date is flexible. Applications should be sent until December 15, 2018.

Please visit http://www.irme.ethz.ch for further information.",NA,NA,NA,"SWITZERLAND Zurich","H - Public Economics
D - Microeconomics
J1 - Demographic Economics
G - Financial Economics
Q5 - Environmental Economics
I1 - Health",2018-12-15,FALSE,"SWITZERLAND","CHE","December 15, 2018","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461747","irme-postdoc2019@ethz.ch","December 15",15,12,"2018-12-15",2018-12-15,2018-12-15,FALSE,TRUE,TRUE
"43",73,"2018-02",111461713,"US: Other Academic (Visiting or Temporary)","Princeton University","Woodrow Wilson School of Public and International Affairs","Center for Health and Wellbeing","determinants of health
physical, mental, and emotional wellbeing
effects of public policy on health and wellbeing","Visiting Scholar","The Center for Health and Wellbeing (CHW), of The Woodrow Wilson School, at Princeton University invites outstanding researchers to apply for appointments as Visiting Research Scholars.  The deadline to submit an application is December 15, 2018. 

For detailed information and application instructions, visit the CHW website at https://chw.princeton.edu/about/visiting-fellows-program 

Princeton University is an equal opportunity/affirmative action employer and all qualified applicants will receive consideration for employment without regard to age, race, color, religion, sex, sexual orientation, gender identity or expression, national origin, disability status, protected veteran status, or any other characteristic protected by law.
",NA,NA,NA,"UNITED STATES New Jersey Princeton","I1 - Health",2018-12-15,TRUE,"UNITED STATES","USA","December 15, 2018","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461713","","December 15",15,12,"2018-12-15",2018-12-15,2018-12-15,FALSE,FALSE,FALSE
"44",78,"2018-02",111461738,"Full-Time Nonacademic","Research Affiliates","Research and Investment Management","Research","Finance
Investment Management","Senior Researcher","Research Affiliates is committed to being the preeminent source of insights and products that transform the global investment community for the benefit of investors. Demonstrating our strong research focus, RA partners with some of the world<U+2019>s leading financial institutions to distribute market-changing products in quantitative fundamental equities, systematic quantitative investing, and tactical asset allocation. Our high-reaching edge is the strength of our research, our product development capabilities, and our focus on culture. We support principles of sustainability and diversity.

The primary responsibilities of a Senior Researcher may include: applying quantitative research techniques to better understand the drivers of risk and return across and within financial markets; analyzing and developing new quantitative investment strategies; communicating this research clearly through writing and/or public speaking; and crafting these insights into market-impacting products. You should possess Ph.D. level training in financial economics, empirical asset pricing, and econometrics. Proficient programming and data management skills are needed. You should expect to collaborate with others on long-term research projects and possess strong teamwork skills, with the ability and desire to actively discuss both theories and empirical methods with the broad research team. 

Those who match Research Affiliates cultural values will possess curiosity and a willingness to continually learn, show up authentically, take responsibility for their actions, and be strong collaborators both within and outside the firm.

Roles and Responsibilities: 
<U+2022>	Work on directed projects in quantitative strategies assigned by the research team managers
<U+2022>	Publish articles in practitioner journals and present research at internal seminars and external conferences
<U+2022>	Assist in due diligence meetings to provide technical support to client facing team

Education and Experience:
<U+2022>	Ph.D. Degree in Finance, Economics, or other quantitative field
<U+2022>	Experience as research assistant to finance or economics professors helpful
<U+2022>	Strong written and verbal interpersonal skills
<U+2022>	Strong intuition of capital markets and theoretical investment concepts
<U+2022>	Team player and able to effectively and efficiently lead in a collaborative environment

We will conduct interviews with selected candidates at the 2019 AEA/AFA meeting.

Please submit resumes (if available, include job market paper and letters of recommendation) via e-mail using the subject line <U+201C>AFA 2019<U+201D> to:
RIMresume@rallc.com

","Competitive",NA,NA,"UNITED STATES California Newport Beach","00 - Default: Any Field",2018-12-15,TRUE,"UNITED STATES","USA","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461738","resume@rallc.com",NA,NA,NA,NA,NA,2018-12-15,TRUE,TRUE,TRUE
"45",82,"2018-02",111461702,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","Southern Utah University","Dixie L. Leavitt School of Business","Economics and Finance","Lecturer of Economics","Lecturer in Economics","The Department of Economics and Finance at the Dixie L. Leavitt School of Business at Southern Utah University is seeking applicants for a full-time lecture position. With a university focus on experiential learning, we are looking for candidates that can provide quality experiences in the undergraduate curriculum. Expected course load is 5 courses a semester with an average class size of around 40. Course assignment will be based on experience and expertise. In addition to offering core courses in Economics, the department offers a course called US Economic History which fills an American Institutions general education requirement. Our undergraduate degree has a quantitative emphasis and also services the Data Analytics and MBA programs. 

Other responsibilities consist of mentoring and engaging with students in alignment with the mission and vision of the University. 

Qualified candidates will have
1. Master<U+2019>s degree or PhD in Economics or related field
2. Ability to provide an excellent educational experience for students
3. Willingness to contribute to the department and college

Priority will be given to applications arriving before December 15, 2018
","Commensurate with experience",NA,NA,"UNITED STATES Utah Cedar City","00 - Default: Any Field
A - General Economics and Teaching",NA,TRUE,"UNITED STATES","USA","December 15, 2018","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461702","","December 15",15,12,"2018-12-15",2018-12-15,2018-12-15,TRUE,TRUE,TRUE
