"","X","joe_issue_ID","jp_id","jp_section","jp_institution","jp_division","jp_department","jp_keywords","jp_title","jp_full_text","jp_salary_range","jp_agency_insertion_num","jp_new","locations","JEL_Classifications","Application_deadline","domestic","country","iso3","otherdate","url","InquiryEmail","otherdate_noyear","otherdate_day","otherdate_month","otherdate_asDate_ready","deadline_other","true_deadline","ft","myfields","positionsToKeep"
"11",42,"2018-02",111461682,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","Johns Hopkins University Carey Business School",NA,NA,NA,"Finance Assistant/Associate Professor, Tenure Track","Johns Hopkins Carey Business School invites applications for full-time, tenure track faculty positions at the assistant or associate professor level in Finance. The appointment will begin Fall 2019. We welcome applications from candidates motivated by the unique opportunity to participate in building a world-class business school at a premier private university.

Qualified candidates for a tenure track faculty position must have the following:
- A PhD degree in finance or a related field conferred by employment start date.
- Demonstrated a strong commitment to academic research and excellence in teaching.
Evidence of successful teaching in a business school environment is desirable but not required.

Applications Must be submitted using Interfolio (https://apply.interfolio.com/57115) and include:
- Cover letter addressed to Dr. Federico Bandi, Recruiting Committee Chair
- Curriculum vitae
- Three (3) confidential letters of reference
- Job market paper

Applications by November 22, 2018 will receive full review by the Search Committee. Interviews will be conducted at the AFA annual meeting in Atlanta (January 4-6, 2019). Search will continue until the position is filled.

Johns Hopkins Carey Business School conducts a pre-employment background check and degree verification on all candidates upon acceptance of a contingent offer.
","Competitive",NA,NA,"UNITED STATES Maryland Baltimore
UNITED STATES District of Columbia Washington","00 - Default: Any Field",NA,TRUE,"UNITED STATES","USA","November 22, 2018","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461682","","November 22",22,11,"2018-11-22",2018-11-22,2018-11-22,TRUE,TRUE,TRUE
"12",44,"2018-02",111461552,"International:Full-Time Academic (Permanent, Tenure Track or Tenured)","Lancaster University",NA,"Economics","Macroeconomics","Assistant/Associate Professor in Macroeconomics","The Department of Economics of Lancaster University Management School (UK) is looking to fill a position at the level of Lecturer (i.e., Assistant Professor) or Senior Lecturer (i.e., Associate Professor) in Macroeconomics. The ideal candidate should have a good track record in the field, including recent publications in internationally recognized journals (i.e., a publication is necessary also for Lecturer role), success in module development and curriculum innovation, and some experience on administrative duties (less so for Lecturer role). The jobholder will be expected to participate fully in the intellectual life of the department and of the faculty-wide Centre for Financial Econometrics, Asset Markets and Macroeconomic Policy, to maintain a high quality research agenda that reaches out to external networks of collaborators as well as contributing to research activities within the Department and the Faculty. The teaching responsibilities will consist of a contribution to core subjects at any level, as well as supervision of MSc and PhD students.

Please direct informal inquiries to Professor Maurizio Zanardi (m.zanardi@lancaster.ac.uk), Head of the Economics Department, or to Professor Ivan Paya (i.paya@lancaster.ac.uk), Chair of the Recruiting Committee.

A recruitment committee will conduct interviews at the European Job Market (in December in Naples) or via Skype.","<U+00A3>35,210 to <U+00A3>58,089",NA,NA,"UNITED KINGDOM Lancaster","E - Macroeconomics and Monetary Economics",2018-11-23,FALSE,"UNITED KINGDOM","GBR","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461552","m.zanardi@lancaster.ac.uk",NA,NA,NA,NA,NA,2018-11-23,TRUE,TRUE,TRUE
"13",49,"2018-02",111461510,"Full-Time Nonacademic","Millennium Challenge Corporation","Economics","Department of Policy and Evaluation","International Development, Economics, Public Policy","Economist/ Lead Economist","The Millennium Challenge Corporation (MCC), a U.S. Government corporation and leading development institution based on Washington, DC, seeks full time Economist(s)/Lead Economist(s). 

MCC<U+2019>s mission is to foster economic growth and poverty reduction in developing countries selected for their demonstrated commitment to just and democratic governance, economic freedom, and investments in their citizenry. 
Successful candidate(s) joining MCC<U+2019>s Economic Analysis Division will conduct evidence-based analysis of the economic impacts of MCC interventions; identify and analyze sector governance and related issues as they affect key economic outcomes; quantify the distribution of program impacts; support monitoring and evaluation of MCC programs, and make recommendations on investments and reforms to stimulate economic growth and poverty reduction. In carrying out these duties, economist/lead economist(s) will identify data needs and the appropriate method of analysis, designs surveys or other data collection as needed, particulate in the design of country programs on country teams, and communicate effectively with these teams, consultants, stakeholders, and counterparts. They will also contribute to methodological advances and process improvements for the Division and the agency.  Candidates who wish to build or maintain a reputation in academic circles would be encouraged to publish in peer-reviewed journals and speak at academic conferences.

Qualifications include an advanced degree in Economics, Public Policy, or International Development (PhD preferred) and at least 2 years<U+2019> experience in analyzing economic issues related to growth or poverty reduction. 

Application deadline: 11/23/2018 or as filled

Application Instructions:

To apply: 

Follow the link here for the full time federal employee position:  https://www.usajobs.gov/GetJob/ViewDetails/513257700; https://www.usajobs.gov/GetJob/ViewDetails/513516300

","83,000 - 172,092",NA,NA,"UNITED STATES District of Columbia District of Columbia","D - Microeconomics
O - Economic Development, Innovation, Technological Change, and Growth
F - International Economics
H - Public Economics",2018-11-23,TRUE,"UNITED STATES","USA","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461510","",NA,NA,NA,NA,NA,2018-11-23,TRUE,TRUE,TRUE
"14",83,"2018-02",111461563,"International:Full-Time Academic (Permanent, Tenure Track or Tenured)","Stockholm University",NA,"Institute for International Economic Studies",NA,"Tenure-Track Assistant Professor Position","The Institute for International Economic Studies, Stockholm University, seeks to fill a position at the tenure-track, assistant-professor level, in any field, beginning in the academic year 2019/2020. 

Applicants should have a Ph.D. in economics (or be near completion of the doctorate) and excellence in research is a prerequisite. The position comes with a low teaching load (primarily at the Ph.D. level) and a competitive salary. Applicants should submit a CV, at least three letters of recommendation, and samples of research, such as thesis chapters or publications. To ensure full consideration, applications must be submitted at http://econjobmarket.org by November 23, 2018. Candidates on a shortlist will be interviewed at the ASSA Annual Meetings in Atlanta, January 2018. Other arrangements may be possible for short-listed candidates not based in the U.S. who do not plan to attend these meetings.  

For questions, please contact: Per Krusell e-mail: per.krusell@iies.su.se or Torsten Persson, e-mail: torsten.persson@iies.su.se
",NA,NA,NA,"SWEDEN Stockholm","00 - Default: Any Field",2018-11-23,FALSE,"SWEDEN","SWE","November 23, 2018","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461563","per.krusell@iies.su.se","November 23",23,11,"2018-11-23",2018-11-23,2018-11-23,TRUE,TRUE,TRUE
"15",123,"2018-02",111461712,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","University of Texas at Dallas",NA,"Economics","Macroeconomics
International Finance
Open Economy Macroeconomics","Assistant Professor of Economics","The Economics Program invites applications for a tenure-track advanced Assistant Professor position in the area of Macroeconomics. Successful applicants must have completed their PhD at the time of application, possess evidence of high-quality teaching, and have a record of (or demonstrated potential) for high-quality publications. The applicant<U+2019>s research agenda must be policy-relevant, data-intensive, and reliant on econometric methodology. Those with the additional ability to contribute to teaching in areas such as open economy macroeconomics, economic development, or international finance will be given priority. Although interviews are planned to take place during the 2019 ASSA meetings, it is possible that the position will be filled beforehand.","Competitive",NA,NA,"UNITED STATES Texas Richardson","E - Macroeconomics and Monetary Economics",2018-11-23,TRUE,"UNITED STATES","USA","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461712","",NA,NA,NA,NA,NA,2018-11-23,TRUE,TRUE,TRUE
"16",3,"2018-02",111461194,"International:Full-Time Academic (Permanent, Tenure Track or Tenured)","Australian National University","College of Business and Economics","Research School of Economics",NA,"Lecturer/Senior Lecturer","The Research School of Economics (RSE) at The Australian National University (ANU) is a leading research and research informed teaching institution. Sitting within ANU College of Business and Economics (CBE), the RSE is one of Australia<U+2019>s premier academic institutions and provides an outstanding environment for economic research, teaching and research training.

Expressions of interest are encouraged from highly qualified candidates for the positions of Lecturer or Senior Lecturer in any field of economics. Ability to teach in at least two of the following fields is essential: macroeconomics, microeconomics, or econometrics. Expressions of interest should be accompanied by at least three letters of recommendation. 

The advertised position is a tenure track research focused position offering a significantly reduced teaching load in the first 5 years and a generous research budget.

The Research School of Economics has a number of positions available. The interviews will be conducted at the AEA Meeting in Atlanta on January 4-6, 2019. 

ANU provides attractive benefits and excellent support to maintain a healthy work/life balance and offers generous remuneration benefits, including four weeks paid vacation per year, assistance with relocation expenses and 17% employer contribution to pension scheme (superannuation).

ANU values diversity and inclusion and believes employment opportunities must not be limited by socio-economic background, race, religion or gender. The University actively encourages applications from women, Aboriginal and Torres Strait Islander people and candidates from culturally and linguistically diverse backgrounds. For more information about staff equity @ ANU, visit 
https://services.anu.edu.au/human-resources/respect-inclusion or contact our Indigenous Employment Consultant via indigenous.employment@anu.edu.au. 

General information about the Research School and College can be obtained at http://www.rse.anu.edu.au. For more information, please visit http://hr.anu.edu.au/employment-at-anu.

Term: Full-Time Academic (Permanent, Tenure Track or Tenured) 
Salary Range: $98,009 - $131,402 AUD plus 17% superannuation

Application Requirements 

<U+00B7> CV 
<U+00B7> Job Market Paper 
<U+00B7> Cover Letter detailing your motivation to apply to RSE 
<U+00B7> Research Statement (optional) 
<U+00B7> Teaching Evaluations (optional)
<U+00B7> Letters of Reference 

Application deadline: 25 November 2018","$98,009 - $131,402 AUD plus 17% superannuation",NA,NA,"AUSTRALIA ACT Canberra","00 - Default: Any Field",2018-11-25,FALSE,"AUSTRALIA ACT","AUS","25 November 2018","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461194","indigenous.employment@anu.edu.au",NA,NA,NA,NA,NA,2018-11-25,TRUE,TRUE,TRUE
"17",11,"2018-02",111461651,"International:Full-Time Academic (Permanent, Tenure Track or Tenured)","CUNEF - Colegio Universitario de Estudios Financieros",NA,NA,"Finance; Economics","Assistant Professors","CUNEF is seeking candidates to fill two tenure-track faculty positions at the Assistant Professor level. While we welcome applications from all fields, special attention will be given to candidates in the fields of Finance and Economics.

Located in Madrid, CUNEF was established in 1973 by the Spanish Banking Association with the objective to educate future financial and business leaders for an inclusive global society, and to promote intellectual rigor and critical thinking. CUNEF offers a dynamic, international and research-oriented environment, and provides excellent research facilities including data, access to research collaboration with the business sector, and funding for research-related activities. The remuneration package is highly competitive.

Successful candidates will be expected to teach at both the undergraduate and graduate levels and to publish their research in leading scientific journals. Since CUNEF offers several courses in English, knowledge of Spanish is not required. 

The positions will start in September 2019. Applicants should have completed a PhD, or be scheduled to do so, before being appointed. Candidates should send a curriculum vitae, a research paper and at least three reference letters via EconJobMarket: https://www.econjobmarket.org. In order to be considered, applications must be received before November 25, 2018. 
",NA,NA,NA,"SPAIN Madrid","00 - Default: Any Field",2018-11-25,FALSE,"SPAIN","ESP","November 25, 2018","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461651","","November 25",25,11,"2018-11-25",2018-11-25,2018-11-25,TRUE,TRUE,TRUE
"18",67,"2018-02",111461569,"Full-Time Nonacademic","Norges Bank (Central Bank of Norway)",NA,"Research Department","Macroeconomics, monetary economics, macrofinance","Research Economist","The research department of Norges Bank, the Central Bank of Norway has an opening for a tenured research economist (postdoctoral). Candidates should have obtained or be about to obtain their PhD in economics or financial economics, preferably with a specialization in a topic related to monetary economics or other areas in macroeconomics or financial stability of interest for central banks. Experienced economists who are interested in a multi-year secondment can also apply. The working language is English. Proficiency in a Scandinavian language is useful but not required.

The research department works on issues of relevance for monetary policy, financial stability and financial markets. Research economists spend half their time conducting high-quality research that addresses issues of interest to a central bank aimed at ultimately being published in international peer-reviewed academic journals. In the other half they provide research-based analyses to policy departments on topical issues related to monetary policy, financial stability, macroprudential policy and financial markets. Research economists disseminate relevant internal and external research to the Bank<U+2019>s staff and liaison with academic and research institutions.

For details, a job description and qualifications for the position see:
https://econjobmarket.org/positions/5420


",NA,NA,NA,"NORWAY Oslo","E - Macroeconomics and Monetary Economics
G - Financial Economics",2018-11-25,FALSE,"NORWAY","NOR","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461569","",NA,NA,NA,NA,NA,2018-11-25,TRUE,TRUE,TRUE
"19",102,"2018-02",111461566,"International:Full-Time Academic (Permanent, Tenure Track or Tenured)","Universidad<U+00A0>Carlos<U+00A0>III<U+00A0>de<U+00A0>Madrid",NA,"Department of Business Administration","Finance","Tenure-Track Position in Finance","The Department of Business Administration at Universidad Carlos III de Madrid (uc3m) invites applications for full-time tenure track positions in Finance.

We seek highly qualified candidates who are committed to a career in research and teaching at both the graduate and undergraduate levels. Applicants should hold a Ph.D. or have completed the requirements for such a degree by the date of employment (no later than September 2019). Knowledge of Spanish is not required.

We will be conducting interviews at the AFA Annual Meeting in Atlanta on January 4-6, 2019 and at the Spanish Economic Association conference in Madrid on December 13-15, 2018. However, we will consider as well candidates who cannot attend these conferences. 

We accept applications until November 25, 2018.  Interested candidates should apply electronically at: https://econjobmarket.org/positions/5041

Applications should include:
1) a cover letter;
2) CV;
3) a job market paper (identified as such) and up to two additional papers;
4) three or more letters of recommendation.

For more information about the positions and the Department, please visit our website (http://www.business.uc3m.es/en/index) and the job openings page (http://www.business.uc3m.es/en/job).
",NA,NA,NA,"SPAIN Madrid Getafe","G - Financial Economics",2018-11-30,FALSE,"SPAIN","ESP","November 25, 2018","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461566","","November 25",25,11,"2018-11-25",2018-11-25,2018-11-25,TRUE,TRUE,TRUE
"20",108,"2018-02",111461723,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","University of California, Berkeley",NA,"Haas School of Business","Business
Economic Analysis
Economic Policy
Economics
Microeconomics
Microeconomic Theory","Assistant Professor","The Haas School of Business at the University of California, Berkeley, invites applications for a tenure-track faculty position in the Economic Analysis and Policy Group. We will be filling one position with an expected start date of July 1, 2019. 

Application submissions will be accepted through November 29, 2018.

For more information about the position including required qualifications and application materials and to apply, please click the appropriate link:

Current/Recent PhD Candidates or Graduates: https://aprecruit.berkeley.edu/apply/JPF01973

Current/Previous Assistant Professors: https://aprecruit.berkeley.edu/apply/JPF01974

If you have questions, please contact facultyrecruitment@haas.berkeley.edu. UC Berkeley is an AA/EEO employer.
",NA,NA,NA,"UNITED STATES California Berkeley","00 - Default: Any Field",2018-11-29,TRUE,"UNITED STATES","USA","November 29, 2018","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461723","facultyrecruitment@haas.berkeley.edu","November 29",29,11,"2018-11-29",2018-11-29,2018-11-29,TRUE,TRUE,TRUE
"21",2,"2018-02",111461726,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","Arizona State University","W. P. Carey School of Business","Economics",NA,"Open Rank - Environmental/Applied Microeconomics","The Department of Economics at Arizona State University is now inviting applications for tenure-track and tenured positions. Applicants should ideally possess a Ph.D. in Economics by the application date and have academic work experience. Applicants must demonstrate their research potential as evidenced by research papers for assistant professor applicants, and a substantial record of publications with on-going research for associate/full professor applicants. The initial application deadline is (November 30, 2018); if not filled, every two weeks thereafter until search is closed. The following website contains further information about the department: https://wpcarey.asu.edu/economics-degrees.  A background check is required for employment.  AA/ EOE
Arizona State University is an equal opportunity/affirmative action employer. Women and minorities are encouraged to apply. https://www.asu.edu/titleIX/
","Competetive",NA,NA,"UNITED STATES Arizona Tempe","00 - Default: Any Field",NA,TRUE,"UNITED STATES","USA","November 30, 2018","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461726","","November 30",30,11,"2018-11-30",2018-11-30,2018-11-30,TRUE,TRUE,TRUE
"22",92,"2018-02",111461625,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","The University of Virginia's College at Wise",NA,"Business and Economics","Economics","Assistant/Associate Professor of Economics","The Department of Business and Economics of The University of Virginia's College at Wise invites applications for a tenure-track Assistant/Associate Professor position in economics. Successful candidates will have a Ph.D. in economics, a strong interest in and commitment to teaching excellence, and commitment to a continuing program of scholarly research. Applicants from all areas of concentration will be considered, however, candidates with a concentration or MS in finance will be preferred. ABD's near completion will be considered, but candidates must have completed the Ph.D. by August 2019 to be hired on a tenure-track appointment.  Compensation will be very competitive and commensurate with experience.

Immediate teaching responsibilities will include Microeconomics & Macroeconomics (both at Principles and Intermediate levels), Business Mathematics, Business Statistics, and additional courses, depending on the candidate's qualifications, experience, and interests. The standard teaching load is four courses per semester. 

Review of applications will begin November 30, 2018 and will continue until the position is filled.  

To Apply: Please visit https://jobs.virginia.edu, posting #0624210 and complete a candidate profile, attaching a cover letter, curriculum vita, statement of teaching philosophy, teaching evaluations (preferably with scores) to Other 1, unofficial transcripts, and contact information for three academic references. 

The University of Virginia's College at Wise, a division of the University of Virginia, is a nationally ranked four-year public liberal arts college located in the scenic mountains of southwestern Virginia.  For more information about the college, visit the UVa-Wise webpage at  https://www.uvawise.edu.    UVa-Wise is an equal opportunity/affirmative action employer committed to excellence through diversity. Women, minorities, veterans and persons with disabilities are encouraged to apply. You may also contact Stephanie Perry, Director of Human Resources at sdh9y@uvawise.edu or at 276-328-0240. 

UVa-Wise is committed to helping the campus community provide for their own safety and security. The Annual Security and Fire Safety Report containing information on campus security and personal safety, including alerts, fire safety, crime prevention tips, and crime statistics is available at www.uvawise.edu/ASR. A copy is available upon request by calling 276-328-0190 or 276-376-3451.",NA,NA,NA,"UNITED STATES Virginia Wise","00 - Default: Any Field",NA,TRUE,"UNITED STATES","USA","November 30, 2018","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461625","sdh9y@uvawise.edu","November 30",30,11,"2018-11-30",2018-11-30,2018-11-30,TRUE,TRUE,TRUE
"23",111,"2018-02",111461577,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","University of Denver","College of Arts Humanities and Social Sciences","Economics","Heterodox Economics
General Economics","Teaching Assistant Professor","The Economics Department seeks to fill a non-tenure-track Teaching Assistant Professor starting September 2019. Candidates must have a PhD or be ABD in Economics or a related discipline. If ABD, the degree must be completed by August 2020. We are seeking a heterodox economist who shows excellent ability in teaching some undergraduate elective courses as well as courses for the university<U+2019>s General Education curriculum. Candidates must also show excellent teaching ability in our introductory courses <U+201C>Macro- and Microeconomics I: History and Theories<U+201D> and/or <U+201C>Macro- and Microeconomics II: Theories and Policies.<U+201D> Teaching these courses requires familiarity with economic history, the history of economic thought, philosophy of social science, and heterodox as well as mainstream perspectives on economic theory and policy. Candidates must demonstrate ability to integrate content and issues relating to, and to work effectively with, ethnically diverse populations. Additionally, they are encouraged to integrate service-learning, experiential learning, and other community engagement teaching methods into their courses. The teaching load is eight 4-hour courses per academic year that is spread over three 10-week quarters. This position also requires the occupant to contribute to the life and operation of the Department through, for instance, participation in faculty meetings and providing services.",NA,NA,NA,"UNITED STATES Colorado Denver","B - History of Economic Thought, Methodology, and Heterodox Approaches
A1 - General Economics",2018-11-30,TRUE,"UNITED STATES","USA","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461577","",NA,NA,NA,NA,NA,2018-11-30,TRUE,TRUE,TRUE
"24",7,"2018-02",111461645,"Full-Time Nonacademic","Bureau of Labor Statistics","Division of Price and Index Number Research","Office of Prices and Living Conditions",NA,"Research Economist","The Division of Price and Index Number Research (DPINR) is a research department, consisting of 10 PhD economists with expertise across a range of different fields. DPINR Economists split their time between (1) engaging in self-directed academic research, and (2) consulting on issues related to Consumer/Import-Export/Producer Price Indexes and the Consumer Expenditure Survey (CE). More information about the division is available at https://www.bls.gov/pir/.  

Economists in All Fields and levels of experience are encouraged to apply. No prior experience with price indexes or research pertaining to consumer behavior is necessary. The applicant's field of concentration is less important than the desire and ability to execute frontier research and help BLS improve its published price index and consumer expenditure (CE) statistics. However, prior experience and/or research interests related to import/export prices, data science (including working with Big Data and/or administrative data), demand estimation, consumer welfare, or the measurement of economic well-being are a plus. Research economists are expected to be active within the academic community by presenting their research and publishing in peer-reviewed journals. Consulting duties include collaboration with price index and CE program staff to improve official measurement and aggregation methodologies by incorporate cutting-edge economic tools and research.

U.S. citizenship required.","$81,548-$148,967",NA,NA,"UNITED STATES District of Columbia Washington","00 - Default: Any Field",2018-12-01,TRUE,"UNITED STATES","USA","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461645","",NA,NA,NA,NA,NA,2018-12-01,TRUE,TRUE,TRUE
"25",18,"2018-02",111461709,"International:Full-Time Academic (Permanent, Tenure Track or Tenured)","Ecole polytechnique f<U+00E9>d<U+00E9>rale de Lausanne (EPFL)","College of Management of Technology (CDM)",NA,"Financial Data Science","Faculty Position in Financial Data Science","Faculty Position in Financial Data Science at the Ecole Polytechnique F<U+00E9>d<U+00E9>rale de Lausanne (EPFL)

The College of Management of Technology (CDM) at EPFL invites applications for a faculty position at the tenure track level (Assistant Professor) in Financial Data Science at the Swiss Finance Institute. 

Applicants must possess a PhD in finance, economics, statistics, or a related field by the start of employment. The successful candidates will develop an independent and creative first-rate research program in financial data science. They will participate in and be committed to excellence in teaching at the undergraduate and graduate levels. Moreover, they will engage with researchers in related fields across the EPFL campus, including computer science and statistics.

EPFL offers internationally competitive salaries, generous research support, significant start-up resources and outstanding research infrastructure. The school provides extensive databases. In addition, research funds for additional database purchases are readily available and collaboration with the Swiss Data Science Center as well as the Center for Digital Trust at EPFL is encouraged. Academics in Switzerland enjoy many research funding opportunities, as well as an exceptionally high standard of living.

The CDM Search Committee invites applications including the following documents in PDF format: cover letter including a statement of motivation; curriculum vitae; publications list; research statement; teaching interest; name, address and email of 3 references. 

Review of applications begins as of December 1, 2018 and continues until the position is filled. Please submit your application package electronically at

https://facultyrecruiting.epfl.ch/position/12681216

Letters of nomination, expressions of interest or inquiries may be addressed confidentially to: 

Prof. Pierre Collin-Dufresne
Chair of the Search Committee
E-mail: pierre.collin-dufresne@epfl.ch   

For additional information, please consult www.epfl.ch, cdm.epfl.ch

EPFL is an equal opportunity employer and family friendly university. It is committed to increasing the diversity of its faculty. It strongly encourages women to apply.
",NA,NA,NA,"SWITZERLAND Lausanne","00 - Default: Any Field",NA,FALSE,"SWITZERLAND","CHE","December 1, 2018","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461709","pierre.collin-dufresne@epfl.ch","December 1",1,12,"2018-12-1",2018-12-01,2018-12-01,TRUE,TRUE,TRUE
"26",48,"2018-02",111461760,"Full-Time Nonacademic","Mathematica Policy Research",NA,NA,NA,"Health Economist","Mathematica Policy Research is seeking economists to conduct public policy research and analysis in the areas of health and health care, disability, health information technology, and data science.

Researchers in this position collaborate with senior staff to design rigorous methods for evaluating programs and policies, conduct analyses, draft reports, present findings to policy and professional audiences, and publish in professional journals. A qualified researcher should have strong analytic and quantitative skills and possess a Ph.D. in economics or a related social science field by fall. They should also have a strong interest in working in a collaborative, multidisciplinary environment that emphasizes quality, rigor, critical thinking, objectivity, and professional development. Excellent written and oral communication skills are essential. Experience in policy research is a plus. 

Mathematica, a nationally recognized, nonpartisan research organization, has offices in Princeton, NJ; Washington, DC; Cambridge, MA; Ann Arbor, MI; Oakland, CA; Chicago, IL; Seattle, WA; and Woodlawn, MD. Mathematica offers competitive salary and benefits packages (http://www.mathematica-mpr.com/career-opportunities/benefits-at-a-glance). We encourage and provide support for staff to engage in professional activities such as journal publications and conference participation. For additional information, please visit our website: www.mathematica-mpr.com.

A cover letter, CV, and writing sample or job market paper must be submitted at the time of application via our online application system. Additionally, three letters of recommendation should be submitted directly by your references to HumanResources@mathematica-mpr.com.

Mathematica will be conducting interviews at the AEA conference January 4-6, 2019. The deadline for applying to be considered for an interview at the AEA conference is December 1, 2018. 

Please note in your cover letter if you will be attending the AEA conference. 

Applicants should submit application materials at: https://careers.mathematica-mpr.com/job/washington/health-economist/727/9671756.

Questions may be addressed to HumanResources@mathematica-mpr.com 

Mathematica is an equal opportunity/affirmative action employer. In keeping with our commitment, we strongly encourage women, minorities, veterans, and people with disabilities to apply.
",NA,NA,NA,"UNITED STATES New Jersey Princeton
UNITED STATES District of Columbia Washington
UNITED STATES Massachusetts Cambridge
UNITED STATES Michigan Ann Arbor
UNITED STATES California Oakland
UNITED STATES Illinois Chicago
UNITED STATES Washington Seattle
UNITED STATES Maryland Woodlawn","I - Health, Education, and Welfare
C - Mathematical and Quantitative Methods
D - Microeconomics
H - Public Economics
J - Labor and Demographic Economics
O - Economic Development, Innovation, Technological Change, and Growth",2019-01-31,TRUE,"UNITED STATES","USA","December 1, 2018","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461760","esources@mathematica-mpr.com","December 1",1,12,"2018-12-1",2018-12-01,2018-12-01,TRUE,TRUE,TRUE
"27",66,"2018-02",111461720,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","New York University Arts and Science",NA,"Department of Economics and Center for Data Science","Inter Alia Supervised and Unsupervised Learning, <U+201C>Big Data<U+201D>, Natural Language Processing, Computer Vision, Neural Networks, Non-Convex Optimization","Junior Faculty Position","The Department of Economics in the Faculty of Arts and Science and the NYU Center for Data Science invite applications for one junior tenure track position (<U+201C>Assistant Professor of Economics and Data Science<U+201D>) to begin September 1, 2019, subject to administrative and budgetary approval.<U+00A0> <U+00A0>

This position is a joint appointment between the Department of Economics and the Center for Data Science, distinct from other junior tenure track positions at the Department of Economics. The successful candidate will be a faculty member in both units, with teaching, service, and other professional duties split between them. <U+00A0>

Candidates must have outstanding research records, including a proven research record in data science with applications to economics. Examples of data science research areas could include <U+200B>inter alia supervised and unsupervised learning, <U+201C>big data<U+201D>, natural language processing, computer vision, neural networks and non-convex optimization. Responsibilities of the position include instruction of undergraduate and/or graduate courses within the Department of Economics and Center for Data Science.<U+00A0> 

Applications should be completed by December 1, 2018. Candidates should submit curriculum vita, statement of research, recent papers, and the names of three references through <U+00A0>http://apply.interfolio.com/57087. Because diversity is an important part of the NYU mission, as part of your letter of interest, please describe briefly how diversity figures into your past, present and future teaching and, if applicable, research. Please visit our website at: http://as.nyu.edu/econ/home/faculty-openings.html for information on how to apply.<U+00A0> <U+00A0>

NYU Economics, housed within the division of Arts & Sciences, is one of the world<U+2019>s leading economic research departments. With a faculty operating on the frontier of knowledge about markets, data, psychology and their all-important interaction, it is consistently ranked as one of the top departments for academic study in economics.<U+00A0> 

Center for Data Science (CDS) is the focal point for NYU<U+2019>s university-wide initiative in data science, established 5 years ago, and one of the country<U+2019>s leading data science research and training facilities. CDS is a vibrant space with about 15 jointly appointed faculty (growing to over 20 in the next two years) and about 10 associated faculty across computer science, mathematics, engineering, neuroscience, linguistics, politics, psychology, physics, biology and business; a list of affiliate faculty spanning a wide range of 
NYU<U+2019>s schools and departments, a highly successful Masters program and one of the first Data Science PhD programs. CDS<U+2019>s research focuses on tools and methods at the intersection between applied mathematics, data science, high-dimensional statistics, machine learning, optimization, and several data-driven application areas.

The Faculty of Arts and Science at NYU is at the heart of a leading research university that spans the globe. We seek scholars of the highest caliber, who embody the diversity of the United States as well as the global society in which we live. We strongly encourage applications from women, racial and ethnic minorities, and other individuals who are under-represented in the profession, across color, creed, race, ethnic and national origin, physical ability, gender and sexual identity, or any other legally protected basis. NYU affirms the value of differing perspectives on the world as we strive to build the strongest possible university with the widest reach. To learn more about the FAS commitment to diversity, equality and inclusion, please read (<U+200B>http://as.nyu.edu/content/nyu-as/as/administrative-resources/office/dean/diversity-initiative.html<U+200B>).<U+00A0>

EOE/Affirmative Action/Minorities/Females/Vet/Disabled/Sexual Orientation/Gender Identity.",NA,"ST-00053936",NA,"UNITED STATES New York New York","00 - Default: Any Field
A - General Economics and Teaching
O - Economic Development, Innovation, Technological Change, and Growth
Y - Miscellaneous Categories
Z - Other Special Topics",2018-12-01,TRUE,"UNITED STATES","USA","December 1, 2018","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461720","","December 1",1,12,"2018-12-1",2018-12-01,2018-12-01,TRUE,TRUE,TRUE
